ID_,class_,subject,catalog,title,units,grading_basis,grade,term,roster_status
982,,COMPSCI,311,,4,LTR,A,5,
982,,COMPSCI,508,,4,LTR,F,5,
982,,COMPSCI,532,,4,LTR,F,6,
982,,COMPSCI,589,,4,LTR,A-,6,
982,,COMPSCI,490Q,,4,LTR,A-,7,
982,,COMPSCI,453,,4,LTR,B,7,
982,,COMPSCI,520,,4,LTR,A,8,
982,,COMPSCI,325,,4,LTR,D,8,
982,,COMPSCI,561,,4,LTR,A,9,
982,,COMPSCI,501,,4,LTR,A,9,
983,,COMPSCI,121,,4,LTR,B,1,
983,,MATH,131,,4,LTR,A,1,
983,,COMPSCI,187,,4,LTR,A,2,
983,,MATH,132,,4,LTR,A,2,
983,,COMPSCI,230,,4,LTR,D,3,
983,,COMPSCI,250,,4,LTR,B+,3,
983,,MATH,233,,4,LTR,A,3,
983,,COMPSCI,220,,4,LTR,A,4,
983,,COMPSCI,220,,4,LTR,D,4,
983,,MATH,235,,4,LTR,A,4,
983,,COMPSCI,311,,4,LTR,F,5,
983,,COMPSCI,532,,4,LTR,D,5,
983,,COMPSCI,466,,4,LTR,D+,6,
983,,COMPSCI,320,,4,LTR,A,6,
983,,COMPSCI,345,,4,LTR,A,7,
983,,COMPSCI,590J,,4,LTR,F,7,
983,,COMPSCI,514,,4,LTR,F,8,
983,,COMPSCI,383,,4,LTR,A,8,
983,,COMPSCI,535,,4,LTR,B,9,
983,,COMPSCI,453,,4,LTR,B,9,
984,,COMPSCI,121,,4,LTR,A,1,
984,,MATH,131,,4,LTR,A-,1,
984,,COMPSCI,187,,4,LTR,A,2,
984,,MATH,132,,4,LTR,A,2,
984,,COMPSCI,230,,4,LTR,D,3,
984,,COMPSCI,240,,4,LTR,A,3,
984,,MATH,233,,4,LTR,B+,3,
984,,COMPSCI,240,,4,LTR,B-,4,
984,,COMPSCI,220,,4,LTR,A,4,
984,,MATH,235,,4,LTR,C,4,
984,,COMPSCI,311,,4,LTR,A,5,
984,,COMPSCI,446,,4,LTR,C,5,
984,,COMPSCI,490Q,,4,LTR,C-,6,
984,,COMPSCI,445,,4,LTR,A,6,
984,,COMPSCI,514,,4,LTR,D-,7,
984,,COMPSCI,491G,,4,LTR,D,7,
984,,COMPSCI,508,,4,LTR,F,8,
984,,COMPSCI,328,,4,LTR,A,8,
984,,COMPSCI,561,,4,LTR,A,9,
984,,COMPSCI,389,,4,LTR,F,9,
985,,COMPSCI,121,,4,LTR,A,1,
985,,MATH,131,,4,LTR,A,1,
985,,COMPSCI,187,,4,LTR,A,2,
985,,MATH,132,,4,LTR,A,2,
985,,COMPSCI,250,,4,LTR,A,3,
985,,COMPSCI,220,,4,LTR,A,3,
985,,MATH,233,,4,LTR,C,3,
985,,COMPSCI,220,,4,LTR,A,4,
985,,COMPSCI,230,,4,LTR,A,4,
985,,MATH,235,,4,LTR,C+,4,
985,,COMPSCI,311,,4,LTR,D-,5,
985,,COMPSCI,370,,4,LTR,F,5,
985,,COMPSCI,345,,4,LTR,F,6,
985,,COMPSCI,490U,,4,LTR,C,6,
985,,COMPSCI,446,,4,LTR,D,7,
985,,COMPSCI,514,,4,LTR,F,7,
985,,COMPSCI,550,,4,LTR,F,8,
985,,COMPSCI,520,,4,LTR,F,8,
985,,COMPSCI,546,,4,LTR,C,9,
985,,COMPSCI,377,,4,LTR,C+,9,
986,,COMPSCI,121,,4,LTR,A,1,
986,,MATH,131,,4,LTR,B-,1,
986,,COMPSCI,187,,4,LTR,A,2,
986,,MATH,132,,4,LTR,A,2,
986,,COMPSCI,220,,4,LTR,A,3,
986,,COMPSCI,220,,4,LTR,A,3,
986,,MATH,233,,4,LTR,B-,3,
986,,COMPSCI,250,,4,LTR,B-,4,
986,,COMPSCI,250,,4,LTR,C+,4,
986,,MATH,235,,4,LTR,B+,4,
986,,COMPSCI,311,,4,LTR,C-,5,
986,,COMPSCI,514,,4,LTR,F,5,
986,,COMPSCI,590J,,4,LTR,D,6,
986,,COMPSCI,370,,4,LTR,A-,6,
986,,COMPSCI,390R,,4,LTR,B-,7,
986,,COMPSCI,383,,4,LTR,F,7,
986,,COMPSCI,589,,4,LTR,D+,8,
986,,COMPSCI,325,,4,LTR,D-,8,
986,,COMPSCI,490Q,,4,LTR,C,9,
986,,COMPSCI,535,,4,LTR,F,9,
987,,COMPSCI,121,,4,LTR,A,1,
987,,MATH,131,,4,LTR,B+,1,
987,,COMPSCI,187,,4,LTR,B,2,
987,,MATH,132,,4,LTR,B+,2,
987,,COMPSCI,220,,4,LTR,A,3,
987,,COMPSCI,230,,4,LTR,A,3,
987,,MATH,233,,4,LTR,B-,3,
987,,COMPSCI,230,,4,LTR,A,4,
987,,COMPSCI,250,,4,LTR,A,4,
987,,MATH,235,,4,LTR,D+,4,
987,,COMPSCI,311,,4,LTR,C,5,
987,,COMPSCI,546,,4,LTR,A,5,
987,,COMPSCI,550,,4,LTR,F,6,
987,,COMPSCI,389,,4,LTR,F,6,
987,,COMPSCI,674,,4,LTR,D-,7,
987,,COMPSCI,532,,4,LTR,D,7,
987,,COMPSCI,535,,4,LTR,A,8,
987,,COMPSCI,561,,4,LTR,F,8,
987,,COMPSCI,325,,4,LTR,F,9,
987,,COMPSCI,345,,4,LTR,B,9,
988,,COMPSCI,121,,4,LTR,A,1,
988,,MATH,131,,4,LTR,A,1,
988,,COMPSCI,187,,4,LTR,A-,2,
988,,MATH,132,,4,LTR,A,2,
988,,COMPSCI,220,,4,LTR,A,3,
988,,COMPSCI,240,,4,LTR,B-,3,
988,,MATH,233,,4,LTR,A,3,
988,,COMPSCI,240,,4,LTR,A,4,
988,,COMPSCI,220,,4,LTR,C,4,
988,,MATH,235,,4,LTR,A,4,
988,,COMPSCI,311,,4,LTR,A,5,
988,,COMPSCI,390R,,4,LTR,B,5,
988,,COMPSCI,490Q,,4,LTR,A,6,
988,,COMPSCI,514,,4,LTR,F,6,
988,,COMPSCI,328,,4,LTR,D+,7,
988,,COMPSCI,508,,4,LTR,F,7,
988,,COMPSCI,420,,4,LTR,A-,8,
988,,COMPSCI,535,,4,LTR,F,8,
988,,COMPSCI,590J,,4,LTR,A,9,
988,,COMPSCI,501,,4,LTR,C,9,
989,,COMPSCI,121,,4,LTR,A,1,
989,,MATH,131,,4,LTR,A,1,
989,,COMPSCI,187,,4,LTR,A,2,
989,,MATH,132,,4,LTR,B,2,
989,,COMPSCI,220,,4,LTR,A,3,
989,,COMPSCI,230,,4,LTR,D,3,
989,,MATH,233,,4,LTR,A,3,
989,,COMPSCI,250,,4,LTR,D-,4,
989,,COMPSCI,240,,4,LTR,A,4,
989,,MATH,235,,4,LTR,A,4,
989,,COMPSCI,311,,4,LTR,C,5,
989,,COMPSCI,446,,4,LTR,F,5,
989,,COMPSCI,490U,,4,LTR,F,6,
989,,COMPSCI,535,,4,LTR,F,6,
989,,COMPSCI,546,,4,LTR,A,7,
989,,COMPSCI,674,,4,LTR,A,7,
989,,COMPSCI,589,,4,LTR,A,8,
989,,COMPSCI,445,,4,LTR,B,8,
989,,COMPSCI,389,,4,LTR,A,9,
989,,COMPSCI,390R,,4,LTR,D,9,
990,,COMPSCI,121,,4,LTR,A,1,
990,,MATH,131,,4,LTR,A,1,
990,,COMPSCI,187,,4,LTR,A,2,
990,,MATH,132,,4,LTR,B,2,
990,,COMPSCI,240,,4,LTR,A,3,
990,,COMPSCI,220,,4,LTR,D+,3,
990,,MATH,233,,4,LTR,B+,3,
990,,COMPSCI,250,,4,LTR,D,4,
990,,COMPSCI,250,,4,LTR,A,4,
990,,MATH,235,,4,LTR,A,4,
990,,COMPSCI,311,,4,LTR,F,5,
990,,COMPSCI,490Q,,4,LTR,F,5,
990,,COMPSCI,325,,4,LTR,F,6,
990,,COMPSCI,328,,4,LTR,A,6,
990,,COMPSCI,383,,4,LTR,C,7,
990,,COMPSCI,546,,4,LTR,A,7,
990,,COMPSCI,590J,,4,LTR,A,8,
990,,COMPSCI,514,,4,LTR,F,8,
990,,COMPSCI,390R,,4,LTR,A,9,
990,,COMPSCI,377,,4,LTR,F,9,
991,,COMPSCI,121,,4,LTR,B,1,
991,,MATH,131,,4,LTR,B-,1,
991,,COMPSCI,187,,4,LTR,A,2,
991,,MATH,132,,4,LTR,A,2,
991,,COMPSCI,250,,4,LTR,A,3,
991,,COMPSCI,240,,4,LTR,B,3,
991,,MATH,233,,4,LTR,B-,3,
991,,COMPSCI,230,,4,LTR,A,4,
991,,COMPSCI,220,,4,LTR,A,4,
991,,MATH,235,,4,LTR,A,4,
991,,COMPSCI,311,,4,LTR,A,5,
991,,COMPSCI,320,,4,LTR,F,5,
991,,COMPSCI,491G,,4,LTR,C+,6,
991,,COMPSCI,390R,,4,LTR,A-,6,
991,,COMPSCI,377,,4,LTR,A,7,
991,,COMPSCI,326,,4,LTR,A-,7,
991,,COMPSCI,453,,4,LTR,C-,8,
991,,COMPSCI,490U,,4,LTR,C-,8,
991,,COMPSCI,370,,4,LTR,A,9,
991,,COMPSCI,520,,4,LTR,D+,9,
992,,COMPSCI,121,,4,LTR,A,1,
992,,MATH,131,,4,LTR,B+,1,
992,,COMPSCI,187,,4,LTR,A,2,
992,,MATH,132,,4,LTR,B+,2,
992,,COMPSCI,230,,4,LTR,A,3,
992,,COMPSCI,240,,4,LTR,B,3,
992,,MATH,233,,4,LTR,A,3,
992,,COMPSCI,250,,4,LTR,C+,4,
992,,COMPSCI,250,,4,LTR,A,4,
992,,MATH,235,,4,LTR,C,4,
992,,COMPSCI,311,,4,LTR,C+,5,
992,,COMPSCI,383,,4,LTR,F,5,
992,,COMPSCI,501,,4,LTR,D,6,
992,,COMPSCI,561,,4,LTR,C,6,
992,,COMPSCI,532,,4,LTR,F,7,
992,,COMPSCI,420,,4,LTR,F,7,
992,,COMPSCI,325,,4,LTR,A,8,
992,,COMPSCI,389,,4,LTR,F,8,
992,,COMPSCI,345,,4,LTR,A,9,
992,,COMPSCI,514,,4,LTR,C-,9,
993,,COMPSCI,121,,4,LTR,A,1,
993,,MATH,131,,4,LTR,A,1,
993,,COMPSCI,187,,4,LTR,A,2,
993,,MATH,132,,4,LTR,A,2,
993,,COMPSCI,250,,4,LTR,D-,3,
993,,COMPSCI,250,,4,LTR,A,3,
993,,MATH,233,,4,LTR,A,3,
993,,COMPSCI,240,,4,LTR,A,4,
993,,COMPSCI,250,,4,LTR,B+,4,
993,,MATH,235,,4,LTR,A,4,
993,,COMPSCI,311,,4,LTR,C,5,
993,,COMPSCI,589,,4,LTR,F,5,
993,,COMPSCI,326,,4,LTR,A,6,
993,,COMPSCI,377,,4,LTR,F,6,
993,,COMPSCI,383,,4,LTR,B+,7,
993,,COMPSCI,508,,4,LTR,A,7,
993,,COMPSCI,325,,4,LTR,A,8,
993,,COMPSCI,429,,4,LTR,A,8,
993,,COMPSCI,389,,4,LTR,D,9,
993,,COMPSCI,446,,4,LTR,A-,9,
994,,COMPSCI,121,,4,LTR,A,1,
994,,MATH,131,,4,LTR,B,1,
994,,COMPSCI,187,,4,LTR,A,2,
994,,MATH,132,,4,LTR,A,2,
994,,COMPSCI,240,,4,LTR,C+,3,
994,,COMPSCI,240,,4,LTR,A,3,
994,,MATH,233,,4,LTR,A-,3,
994,,COMPSCI,230,,4,LTR,C,4,
994,,COMPSCI,220,,4,LTR,B-,4,
994,,MATH,235,,4,LTR,C+,4,
994,,COMPSCI,311,,4,LTR,D+,5,
994,,COMPSCI,491G,,4,LTR,A,5,
994,,COMPSCI,466,,4,LTR,F,6,
994,,COMPSCI,508,,4,LTR,C-,6,
994,,COMPSCI,550,,4,LTR,A,7,
994,,COMPSCI,325,,4,LTR,F,7,
994,,COMPSCI,446,,4,LTR,F,8,
994,,COMPSCI,345,,4,LTR,D,8,
994,,COMPSCI,561,,4,LTR,B-,9,
994,,COMPSCI,445,,4,LTR,F,9,
995,,COMPSCI,121,,4,LTR,A,1,
995,,MATH,131,,4,LTR,A,1,
995,,COMPSCI,187,,4,LTR,A,2,
995,,MATH,132,,4,LTR,A,2,
995,,COMPSCI,230,,4,LTR,A,3,
995,,COMPSCI,250,,4,LTR,B-,3,
995,,MATH,233,,4,LTR,A,3,
995,,COMPSCI,240,,4,LTR,C-,4,
995,,COMPSCI,240,,4,LTR,A,4,
995,,MATH,235,,4,LTR,A-,4,
995,,COMPSCI,311,,4,LTR,F,5,
995,,COMPSCI,377,,4,LTR,C,5,
995,,COMPSCI,390R,,4,LTR,F,6,
995,,COMPSCI,590J,,4,LTR,F,6,
995,,COMPSCI,383,,4,LTR,F,7,
995,,COMPSCI,491G,,4,LTR,A,7,
995,,COMPSCI,508,,4,LTR,F,8,
995,,COMPSCI,520,,4,LTR,F,8,
995,,COMPSCI,389,,4,LTR,A,9,
995,,COMPSCI,326,,4,LTR,A,9,
996,,COMPSCI,121,,4,LTR,A,1,
996,,MATH,131,,4,LTR,B,1,
996,,COMPSCI,187,,4,LTR,B+,2,
996,,MATH,132,,4,LTR,A,2,
996,,COMPSCI,220,,4,LTR,A,3,
996,,COMPSCI,240,,4,LTR,A,3,
996,,MATH,233,,4,LTR,A,3,
996,,COMPSCI,240,,4,LTR,C-,4,
996,,COMPSCI,230,,4,LTR,A,4,
996,,MATH,235,,4,LTR,C+,4,
996,,COMPSCI,311,,4,LTR,A,5,
996,,COMPSCI,535,,4,LTR,C+,5,
996,,COMPSCI,520,,4,LTR,A,6,
996,,COMPSCI,420,,4,LTR,F,6,
996,,COMPSCI,514,,4,LTR,F,7,
996,,COMPSCI,589,,4,LTR,F,7,
996,,COMPSCI,325,,4,LTR,D-,8,
996,,COMPSCI,429,,4,LTR,B,8,
996,,COMPSCI,390R,,4,LTR,F,9,
996,,COMPSCI,377,,4,LTR,A-,9,
997,,COMPSCI,121,,4,LTR,A,1,
997,,MATH,131,,4,LTR,A,1,
997,,COMPSCI,187,,4,LTR,A,2,
997,,MATH,132,,4,LTR,A-,2,
997,,COMPSCI,240,,4,LTR,A,3,
997,,COMPSCI,240,,4,LTR,B+,3,
997,,MATH,233,,4,LTR,C+,3,
997,,COMPSCI,220,,4,LTR,A,4,
997,,COMPSCI,220,,4,LTR,A,4,
997,,MATH,235,,4,LTR,C+,4,
997,,COMPSCI,311,,4,LTR,F,5,
997,,COMPSCI,535,,4,LTR,B-,5,
997,,COMPSCI,490U,,4,LTR,C+,6,
997,,COMPSCI,501,,4,LTR,B+,6,
997,,COMPSCI,390R,,4,LTR,F,7,
997,,COMPSCI,561,,4,LTR,D+,7,
997,,COMPSCI,389,,4,LTR,A,8,
997,,COMPSCI,325,,4,LTR,F,8,
997,,COMPSCI,453,,4,LTR,D+,9,
997,,COMPSCI,445,,4,LTR,A,9,
998,,COMPSCI,121,,4,LTR,A,1,
998,,MATH,131,,4,LTR,A,1,
998,,COMPSCI,187,,4,LTR,A,2,
998,,MATH,132,,4,LTR,A,2,
998,,COMPSCI,220,,4,LTR,A,3,
998,,COMPSCI,220,,4,LTR,A,3,
998,,MATH,233,,4,LTR,A,3,
998,,COMPSCI,230,,4,LTR,C,4,
998,,COMPSCI,250,,4,LTR,A,4,
998,,MATH,235,,4,LTR,A,4,
998,,COMPSCI,311,,4,LTR,F,5,
998,,COMPSCI,383,,4,LTR,C-,5,
998,,COMPSCI,429,,4,LTR,F,6,
998,,COMPSCI,326,,4,LTR,A,6,
998,,COMPSCI,390R,,4,LTR,C-,7,
998,,COMPSCI,491G,,4,LTR,F,7,
998,,COMPSCI,590J,,4,LTR,B-,8,
998,,COMPSCI,589,,4,LTR,A,8,
998,,COMPSCI,520,,4,LTR,F,9,
998,,COMPSCI,501,,4,LTR,A,9,
999,,COMPSCI,121,,4,LTR,A,1,
999,,MATH,131,,4,LTR,A,1,
999,,COMPSCI,187,,4,LTR,A,2,
999,,MATH,132,,4,LTR,A,2,
999,,COMPSCI,230,,4,LTR,D+,3,
999,,COMPSCI,240,,4,LTR,B+,3,
999,,MATH,233,,4,LTR,A,3,
999,,COMPSCI,220,,4,LTR,A,4,
999,,COMPSCI,240,,4,LTR,A,4,
999,,MATH,235,,4,LTR,A,4,
999,,COMPSCI,311,,4,LTR,C-,5,
999,,COMPSCI,535,,4,LTR,B-,5,
999,,COMPSCI,453,,4,LTR,A,6,
999,,COMPSCI,491G,,4,LTR,F,6,
999,,COMPSCI,490U,,4,LTR,F,7,
999,,COMPSCI,546,,4,LTR,D,7,
999,,COMPSCI,514,,4,LTR,F,8,
999,,COMPSCI,501,,4,LTR,D,8,
999,,COMPSCI,345,,4,LTR,F,9,
999,,COMPSCI,674,,4,LTR,F,9,
1000,,COMPSCI,121,,4,LTR,A,1,
1000,,MATH,131,,4,LTR,A,1,
1000,,COMPSCI,187,,4,LTR,B,2,
1000,,MATH,132,,4,LTR,A,2,
1000,,COMPSCI,230,,4,LTR,B-,3,
1000,,COMPSCI,230,,4,LTR,C,3,
1000,,MATH,233,,4,LTR,A,3,
1000,,COMPSCI,220,,4,LTR,C+,4,
1000,,COMPSCI,220,,4,LTR,A,4,
1000,,MATH,235,,4,LTR,D,4,
1000,,COMPSCI,311,,4,LTR,F,5,
1000,,COMPSCI,546,,4,LTR,C,5,
1000,,COMPSCI,501,,4,LTR,A-,6,
1000,,COMPSCI,535,,4,LTR,B+,6,
1000,,COMPSCI,674,,4,LTR,D+,7,
1000,,COMPSCI,550,,4,LTR,F,7,
1000,,COMPSCI,532,,4,LTR,A-,8,
1000,,COMPSCI,325,,4,LTR,B-,8,
1000,,COMPSCI,328,,4,LTR,C-,9,
1000,,COMPSCI,429,,4,LTR,A,9,
1001,,COMPSCI,121,,4,LTR,A,1,
1001,,MATH,131,,4,LTR,B,1,
1001,,COMPSCI,187,,4,LTR,A,2,
1001,,MATH,132,,4,LTR,A,2,
1001,,COMPSCI,250,,4,LTR,B-,3,
1001,,COMPSCI,240,,4,LTR,C,3,
1001,,MATH,233,,4,LTR,A,3,
1001,,COMPSCI,250,,4,LTR,A,4,
1001,,COMPSCI,220,,4,LTR,D-,4,
1001,,MATH,235,,4,LTR,A,4,
1001,,COMPSCI,311,,4,LTR,B,5,
1001,,COMPSCI,514,,4,LTR,F,5,
1001,,COMPSCI,328,,4,LTR,D,6,
1001,,COMPSCI,535,,4,LTR,F,6,
1001,,COMPSCI,389,,4,LTR,F,7,
1001,,COMPSCI,490U,,4,LTR,F,7,
1001,,COMPSCI,508,,4,LTR,F,8,
1001,,COMPSCI,325,,4,LTR,A,8,
1001,,COMPSCI,446,,4,LTR,F,9,
1001,,COMPSCI,550,,4,LTR,F,9,
1002,,COMPSCI,121,,4,LTR,A,1,
1002,,MATH,131,,4,LTR,A,1,
1002,,COMPSCI,187,,4,LTR,A,2,
1002,,MATH,132,,4,LTR,A,2,
1002,,COMPSCI,220,,4,LTR,A,3,
1002,,COMPSCI,230,,4,LTR,A,3,
1002,,MATH,233,,4,LTR,B-,3,
1002,,COMPSCI,240,,4,LTR,D,4,
1002,,COMPSCI,250,,4,LTR,A,4,
1002,,MATH,235,,4,LTR,A,4,
1002,,COMPSCI,311,,4,LTR,D-,5,
1002,,COMPSCI,532,,4,LTR,A,5,
1002,,COMPSCI,328,,4,LTR,C,6,
1002,,COMPSCI,535,,4,LTR,F,6,
1002,,COMPSCI,674,,4,LTR,F,7,
1002,,COMPSCI,589,,4,LTR,F,7,
1002,,COMPSCI,490U,,4,LTR,D-,8,
1002,,COMPSCI,514,,4,LTR,F,8,
1002,,COMPSCI,550,,4,LTR,A,9,
1002,,COMPSCI,491G,,4,LTR,D,9,
1003,,COMPSCI,121,,4,LTR,B+,1,
1003,,MATH,131,,4,LTR,A,1,
1003,,COMPSCI,187,,4,LTR,A,2,
1003,,MATH,132,,4,LTR,A,2,
1003,,COMPSCI,220,,4,LTR,A,3,
1003,,COMPSCI,240,,4,LTR,D-,3,
1003,,MATH,233,,4,LTR,B-,3,
1003,,COMPSCI,240,,4,LTR,A,4,
1003,,COMPSCI,240,,4,LTR,A,4,
1003,,MATH,235,,4,LTR,A,4,
1003,,COMPSCI,311,,4,LTR,F,5,
1003,,COMPSCI,508,,4,LTR,F,5,
1003,,COMPSCI,453,,4,LTR,B-,6,
1003,,COMPSCI,490Q,,4,LTR,F,6,
1003,,COMPSCI,561,,4,LTR,B-,7,
1003,,COMPSCI,514,,4,LTR,F,7,
1003,,COMPSCI,420,,4,LTR,F,8,
1003,,COMPSCI,445,,4,LTR,F,8,
1003,,COMPSCI,328,,4,LTR,A-,9,
1003,,COMPSCI,429,,4,LTR,A,9,
1004,,COMPSCI,121,,4,LTR,A,1,
1004,,MATH,131,,4,LTR,A,1,
1004,,COMPSCI,187,,4,LTR,B,2,
1004,,MATH,132,,4,LTR,A-,2,
1004,,COMPSCI,220,,4,LTR,C-,3,
1004,,COMPSCI,240,,4,LTR,B-,3,
1004,,MATH,233,,4,LTR,A,3,
1004,,COMPSCI,220,,4,LTR,A,4,
1004,,COMPSCI,230,,4,LTR,A,4,
1004,,MATH,235,,4,LTR,A,4,
1004,,COMPSCI,311,,4,LTR,A,5,
1004,,COMPSCI,561,,4,LTR,C+,5,
1004,,COMPSCI,320,,4,LTR,C,6,
1004,,COMPSCI,466,,4,LTR,F,6,
1004,,COMPSCI,390R,,4,LTR,C-,7,
1004,,COMPSCI,490Q,,4,LTR,A,7,
1004,,COMPSCI,490U,,4,LTR,C-,8,
1004,,COMPSCI,550,,4,LTR,C+,8,
1004,,COMPSCI,508,,4,LTR,B,9,
1004,,COMPSCI,532,,4,LTR,A,9,
1005,,COMPSCI,121,,4,LTR,A,1,
1005,,MATH,131,,4,LTR,A,1,
1005,,COMPSCI,187,,4,LTR,A,2,
1005,,MATH,132,,4,LTR,A,2,
1005,,COMPSCI,230,,4,LTR,A,3,
1005,,COMPSCI,250,,4,LTR,D,3,
1005,,MATH,233,,4,LTR,A,3,
1005,,COMPSCI,250,,4,LTR,A,4,
1005,,COMPSCI,250,,4,LTR,C+,4,
1005,,MATH,235,,4,LTR,A,4,
1005,,COMPSCI,311,,4,LTR,B+,5,
1005,,COMPSCI,453,,4,LTR,F,5,
1005,,COMPSCI,429,,4,LTR,F,6,
1005,,COMPSCI,561,,4,LTR,B,6,
1005,,COMPSCI,466,,4,LTR,F,7,
1005,,COMPSCI,535,,4,LTR,F,7,
1005,,COMPSCI,325,,4,LTR,A,8,
1005,,COMPSCI,674,,4,LTR,B+,8,
1005,,COMPSCI,370,,4,LTR,C-,9,
1005,,COMPSCI,320,,4,LTR,F,9,
1006,,COMPSCI,121,,4,LTR,B,1,
1006,,MATH,131,,4,LTR,B,1,
1006,,COMPSCI,187,,4,LTR,A,2,
1006,,MATH,132,,4,LTR,A,2,
1006,,COMPSCI,230,,4,LTR,A,3,
1006,,COMPSCI,250,,4,LTR,A,3,
1006,,MATH,233,,4,LTR,C+,3,
1006,,COMPSCI,250,,4,LTR,A-,4,
1006,,COMPSCI,230,,4,LTR,C,4,
1006,,MATH,235,,4,LTR,A,4,
1006,,COMPSCI,311,,4,LTR,B+,5,
1006,,COMPSCI,377,,4,LTR,A,5,
1006,,COMPSCI,508,,4,LTR,F,6,
1006,,COMPSCI,490Q,,4,LTR,F,6,
1006,,COMPSCI,514,,4,LTR,C-,7,
1006,,COMPSCI,370,,4,LTR,A,7,
1006,,COMPSCI,420,,4,LTR,D-,8,
1006,,COMPSCI,590J,,4,LTR,F,8,
1006,,COMPSCI,561,,4,LTR,A,9,
1006,,COMPSCI,389,,4,LTR,B+,9,
1007,,COMPSCI,121,,4,LTR,A,1,
1007,,MATH,131,,4,LTR,B,1,
1007,,COMPSCI,187,,4,LTR,A,2,
1007,,MATH,132,,4,LTR,A,2,
1007,,COMPSCI,220,,4,LTR,C-,3,
1007,,COMPSCI,240,,4,LTR,A-,3,
1007,,MATH,233,,4,LTR,B-,3,
1007,,COMPSCI,230,,4,LTR,A,4,
1007,,COMPSCI,240,,4,LTR,A,4,
1007,,MATH,235,,4,LTR,A,4,
1007,,COMPSCI,311,,4,LTR,D+,5,
1007,,COMPSCI,328,,4,LTR,C+,5,
1007,,COMPSCI,550,,4,LTR,A,6,
1007,,COMPSCI,320,,4,LTR,A,6,
1007,,COMPSCI,345,,4,LTR,A,7,
1007,,COMPSCI,590J,,4,LTR,F,7,
1007,,COMPSCI,546,,4,LTR,A,8,
1007,,COMPSCI,490U,,4,LTR,F,8,
1007,,COMPSCI,370,,4,LTR,D-,9,
1007,,COMPSCI,325,,4,LTR,F,9,
1008,,COMPSCI,121,,4,LTR,A,1,
1008,,MATH,131,,4,LTR,A,1,
1008,,COMPSCI,187,,4,LTR,A,2,
1008,,MATH,132,,4,LTR,A,2,
1008,,COMPSCI,240,,4,LTR,A,3,
1008,,COMPSCI,220,,4,LTR,A,3,
1008,,MATH,233,,4,LTR,B,3,
1008,,COMPSCI,250,,4,LTR,A,4,
1008,,COMPSCI,230,,4,LTR,D-,4,
1008,,MATH,235,,4,LTR,A,4,
1008,,COMPSCI,311,,4,LTR,B,5,
1008,,COMPSCI,325,,4,LTR,B+,5,
1008,,COMPSCI,501,,4,LTR,F,6,
1008,,COMPSCI,589,,4,LTR,C,6,
1008,,COMPSCI,674,,4,LTR,F,7,
1008,,COMPSCI,514,,4,LTR,A,7,
1008,,COMPSCI,383,,4,LTR,A,8,
1008,,COMPSCI,550,,4,LTR,F,8,
1008,,COMPSCI,390R,,4,LTR,B+,9,
1008,,COMPSCI,561,,4,LTR,F,9,
1009,,COMPSCI,121,,4,LTR,A,1,
1009,,MATH,131,,4,LTR,A,1,
1009,,COMPSCI,187,,4,LTR,A,2,
1009,,MATH,132,,4,LTR,A,2,
1009,,COMPSCI,220,,4,LTR,D-,3,
1009,,COMPSCI,220,,4,LTR,D,3,
1009,,MATH,233,,4,LTR,A,3,
1009,,COMPSCI,230,,4,LTR,B,4,
1009,,COMPSCI,250,,4,LTR,D,4,
1009,,MATH,235,,4,LTR,C+,4,
1009,,COMPSCI,311,,4,LTR,F,5,
1009,,COMPSCI,328,,4,LTR,B+,5,
1009,,COMPSCI,535,,4,LTR,F,6,
1009,,COMPSCI,383,,4,LTR,A,6,
1009,,COMPSCI,491G,,4,LTR,F,7,
1009,,COMPSCI,674,,4,LTR,D-,7,
1009,,COMPSCI,532,,4,LTR,C,8,
1009,,COMPSCI,345,,4,LTR,F,8,
1009,,COMPSCI,490U,,4,LTR,F,9,
1009,,COMPSCI,326,,4,LTR,A,9,
1010,,COMPSCI,121,,4,LTR,A,1,
1010,,MATH,131,,4,LTR,A,1,
1010,,COMPSCI,187,,4,LTR,A,2,
1010,,MATH,132,,4,LTR,A,2,
1010,,COMPSCI,240,,4,LTR,C-,3,
1010,,COMPSCI,230,,4,LTR,C,3,
1010,,MATH,233,,4,LTR,A,3,
1010,,COMPSCI,240,,4,LTR,A,4,
1010,,COMPSCI,220,,4,LTR,D,4,
1010,,MATH,235,,4,LTR,A,4,
1010,,COMPSCI,311,,4,LTR,B,5,
1010,,COMPSCI,508,,4,LTR,F,5,
1010,,COMPSCI,590J,,4,LTR,F,6,
1010,,COMPSCI,420,,4,LTR,F,6,
1010,,COMPSCI,546,,4,LTR,F,7,
1010,,COMPSCI,466,,4,LTR,C+,7,
1010,,COMPSCI,320,,4,LTR,A,8,
1010,,COMPSCI,328,,4,LTR,B,8,
1010,,COMPSCI,377,,4,LTR,D,9,
1010,,COMPSCI,532,,4,LTR,C,9,
1011,,COMPSCI,121,,4,LTR,A,1,
1011,,MATH,131,,4,LTR,B-,1,
1011,,COMPSCI,187,,4,LTR,A,2,
1011,,MATH,132,,4,LTR,A,2,
1011,,COMPSCI,230,,4,LTR,C,3,
1011,,COMPSCI,220,,4,LTR,A,3,
1011,,MATH,233,,4,LTR,A-,3,
1011,,COMPSCI,220,,4,LTR,C+,4,
